order_id,customer_id,order_date,order_timestamp,status,payment_method,shipping_city,shipping_state,shipping_zip,subtotal,shipping_cost,tax,total
220,6799,2023-12-04,2023-12-04 18:52:36,shipped,debit_card,Deborahmouth,UT,54723,1869.98,0.0,132.7,2002.68
221,2128,2023-11-09,2023-11-09 19:20:23,shipped,paypal,Chenmouth,KY,45393,12.68,5.92,0.9,19.5
222,3024,2024-11-25,2024-11-25 19:22:27,completed,credit_card,Amandaton,VT,79228,22.13,7.88,1.98,31.99
223,5371,2023-12-01,2023-12-01 11:47:06,delivered,debit_card,South Gina,MS,73700,162.71,0.0,14.71,177.42
224,3235,2023-11-18,2023-11-18 16:43:50,pending,credit_card,South Pamelaland,NJ,60540,109.62,0.0,6.7,116.32
225,5532,2024-05-10,2024-05-10 06:05:20,delivered,debit_card,Joshuamouth,AK,95296,1084.34,0.0,104.29,1188.63
226,8695,2024-04-19,2024-04-19 18:06:01,returned,debit_card,Port Markshire,WY,04746,149.87,0.0,8.74,158.61
227,3979,2023-12-24,2023-12-24 11:46:02,completed,credit_card,East Natalie,NM,54576,552.64,0.0,47.65,600.29
228,4418,2023-05-22,2023-05-22 14:56:59,pending,paypal,Frankfort,SC,65070,315.37,0.0,17.7,333.07
229,3806,2023-12-07,2023-12-07 22:34:08,pending,debit_card,Lake Louisland,UT,51649,1357.58,0.0,87.76,1445.34
230,3235,2024-11-30,2024-11-30 23:13:45,completed,google_pay,South Pamelaland,NJ,60540,4860.92,0.0,439.03,5299.95
231,5263,2023-06-20,2023-06-20 15:49:43,delivered,debit_card,Port David,NV,90664,697.37,0.0,61.3,758.67
232,2228,2024-04-04,2024-04-04 10:54:47,completed,credit_card,Zacharyport,NY,75334,247.46,0.0,17.06,264.52
233,6003,2024-09-23,2024-09-23 17:17:13,cancelled,paypal,North Williamshire,WA,57767,306.96,0.0,29.97,336.93
234,3235,2024-02-16,2024-02-16 02:17:09,shipped,credit_card,South Pamelaland,NJ,60540,1985.25,0.0,114.97,2100.22
235,6101,2024-12-16,2024-12-16 17:20:36,delivered,apple_pay,New Jared,MT,05644,828.59,0.0,65.85,894.44
236,3956,2023-06-02,2023-06-02 15:33:12,delivered,paypal,New Joseph,NM,66644,3456.38,0.0,301.81,3758.19
237,9145,2024-12-18,2024-12-18 11:51:47,cancelled,debit_card,Lake Jessica,FM,70397,376.61,0.0,23.76,400.37
238,5770,2024-12-11,2024-12-11 18:41:55,completed,debit_card,Alanland,MO,17437,220.88,0.0,20.71,241.59
239,657,2024-04-25,2024-04-25 15:25:30,returned,debit_card,South Oliviahaven,UT,04927,1838.59,0.0,115.31,1953.9
240,5585,2024-08-26,2024-08-26 18:27:08,cancelled,debit_card,Kathrynview,KY,76279,3271.5,0.0,237.15,3508.65
241,7008,2024-08-25,2024-08-25 06:16:29,delivered,paypal,Allisonburgh,WV,04499,569.14,0.0,48.82,617.96
242,3440,2024-12-07,2024-12-07 10:45:42,cancelled,credit_card,Kathleenton,UT,01242,2536.41,0.0,161.08,2697.49
243,6314,2024-10-05,2024-10-05 17:02:22,delivered,credit_card,South Jaymouth,PW,04255,152.06,0.0,10.49,162.55
244,3235,2023-12-02,2023-12-02 19:57:29,completed,credit_card,South Pamelaland,NJ,60540,1594.57,0.0,129.7,1724.27
245,552,2024-03-19,2024-03-19 14:39:27,cancelled,credit_card,Aguirreton,TN,10191,509.55,0.0,30.38,539.93
246,3235,2023-11-23,2023-11-23 04:54:46,shipped,credit_card,South Pamelaland,NJ,60540,36.75,7.0,3.55,47.3
247,1993,2024-11-27,2024-11-27 12:59:19,returned,debit_card,Patrickhaven,AS,04772,11.03,8.83,0.74,20.6
248,8143,2024-02-02,2024-02-02 15:09:08,delivered,paypal,East Richardtown,WI,42211,182.46,0.0,15.29,197.75
249,7169,2024-11-29,2024-11-29 17:31:45,completed,credit_card,New Rebecca,PW,21456,88.07,0.0,8.43,96.5
250,3235,2024-12-01,2024-12-01 11:12:39,completed,credit_card,South Pamelaland,NJ,60540,1282.69,0.0,113.29,1395.98
251,2362,2023-01-18,2023-01-18 13:19:53,delivered,debit_card,West Katherine,TX,71669,184.73,0.0,13.01,197.74
252,7,2023-11-09,2023-11-09 08:16:51,cancelled,credit_card,North Beth,ND,08490,495.34,0.0,33.37,528.71
253,9619,2023-04-04,2023-04-04 17:34:22,completed,credit_card,East Jenniferberg,IN,32275,529.09,0.0,32.48,561.57
254,3418,2023-03-29,2023-03-29 19:45:39,completed,credit_card,Kevinstad,IN,44544,359.16,0.0,30.02,389.18
255,3246,2023-12-09,2023-12-09 12:43:43,delivered,debit_card,Frankberg,VI,50623,3268.59,0.0,183.21,3451.8
256,217,2023-09-07,2023-09-07 09:49:11,shipped,debit_card,Douglasmouth,KS,49720,128.47,0.0,7.52,135.99
257,3009,2024-06-07,2024-06-07 15:16:42,returned,credit_card,Davidshire,ME,76690,182.66,0.0,16.25,198.91
258,10236,2023-12-07,2023-12-07 23:14:29,shipped,credit_card,Ruizmouth,MD,82213,29.91,4.14,2.73,36.78
259,7580,2024-04-23,2024-04-23 05:37:04,refunded,debit_card,South Faithhaven,WI,83226,2279.91,0.0,161.69,2441.6
260,5655,2024-05-03,2024-05-03 09:43:03,delivered,gift_card,Lisashire,HI,81104,210.0,0.0,15.0,225.0
261,5465,2023-11-12,2023-11-12 16:44:02,cancelled,gift_card,East Max,MH,71340,525.42,0.0,27.08,552.5
262,2926,2023-07-13,2023-07-13 11:16:44,delivered,credit_card,New Nathanfurt,GU,07412,230.67,0.0,22.34,253.01
263,3235,2024-05-12,2024-05-12 20:03:29,shipped,paypal,South Pamelaland,NJ,60540,203.66,0.0,10.93,214.59
264,7869,2024-09-05,2024-09-05 16:48:15,shipped,paypal,Jennifermouth,MD,18740,406.66,0.0,30.78,437.44
265,715,2024-12-18,2024-12-18 13:52:57,completed,credit_card,Michaelton,ID,06014,376.6,0.0,25.55,402.15
266,7377,2023-11-27,2023-11-27 11:50:02,shipped,debit_card,Lake Michaelbury,SD,75774,177.99,0.0,13.35,191.34
267,7709,2024-09-06,2024-09-06 06:12:13,shipped,paypal,North Kyle,KY,14840,356.84,0.0,30.98,387.82
268,2530,2024-11-28,2024-11-28 12:37:05,completed,credit_card,Port Marystad,TN,85188,145.11,0.0,13.66,158.77
269,3235,2023-02-12,2023-02-12 18:37:24,cancelled,credit_card,South Pamelaland,NJ,60540,566.49,0.0,28.49,594.98
270,7691,2023-12-17,2023-12-17 11:04:08,completed,debit_card,New Ethan,MO,94476,11.42,4.34,0.78,16.54
271,1287,2024-12-25,2024-12-25 10:45:30,completed,credit_card,East Ellenside,PW,61444,364.29,0.0,24.92,389.21
272,8584,2024-07-15,2024-07-15 12:15:07,shipped,credit_card,Hallborough,PA,25392,1058.0,0.0,104.0,1162.0
273,220,2024-02-10,2024-02-10 18:40:31,delivered,credit_card,Paultown,DE,61147,23.93,4.02,1.68,29.63
274,9428,2024-07-09,2024-07-09 10:29:47,completed,credit_card,East Bobby,VI,39389,290.52,0.0,20.9,311.42
275,3235,2024-12-28,2024-12-28 17:24:03,delivered,debit_card,South Pamelaland,NJ,60540,266.35,0.0,25.07,291.42
276,4211,2023-08-28,2023-08-28 22:40:30,pending,paypal,Perezshire,DE,22063,2242.69,0.0,120.9,2363.59
277,8965,2023-12-17,2023-12-17 19:02:21,completed,credit_card,Lake Elizabeth,MN,16468,1238.05,0.0,77.62,1315.67
278,2902,2024-11-17,2024-11-17 09:36:33,completed,credit_card,West Michael,AZ,39599,170.55,0.0,16.18,186.73
279,1092,2023-02-03,2023-02-03 00:32:33,completed,google_pay,South Evelynfort,NH,46654,651.17,0.0,44.42,695.59
280,1601,2024-07-20,2024-07-20 10:02:28,cancelled,apple_pay,Burtonhaven,MH,97304,1274.1,0.0,70.41,1344.51
281,5655,2023-07-12,2023-07-12 16:03:05,returned,credit_card,Lisashire,HI,81104,124.7,0.0,9.86,134.56
282,5332,2023-05-22,2023-05-22 21:46:57,completed,apple_pay,Port Nicholasport,WV,35692,921.28,0.0,63.9,985.18
283,1724,2023-12-19,2023-12-19 18:30:52,pending,debit_card,Watkinsside,AZ,47851,816.49,0.0,57.35,873.84
284,4598,2024-08-20,2024-08-20 12:53:35,delivered,credit_card,West Danielle,ME,80068,489.11,0.0,28.01,517.12
285,3235,2024-03-17,2024-03-17 05:57:16,completed,paypal,South Pamelaland,NJ,60540,1800.06,0.0,178.58,1978.64
286,6101,2024-09-14,2024-09-14 13:34:20,completed,google_pay,New Jared,MT,05644,73.79,0.0,5.24,79.03
287,9879,2024-09-23,2024-09-23 20:27:37,completed,credit_card,New Sean,CA,35635,167.57,0.0,14.97,182.54
288,3235,2023-12-16,2023-12-16 21:18:54,completed,paypal,South Pamelaland,NJ,60540,92.92,0.0,8.94,101.86
289,9587,2023-07-23,2023-07-23 16:43:40,completed,google_pay,North Mark,PR,19941,1175.76,0.0,106.85,1282.61
290,183,2024-11-19,2024-11-19 19:44:44,completed,credit_card,Port Jordanshire,AR,19655,289.96,0.0,17.64,307.6
291,6978,2024-11-11,2024-11-11 17:53:37,completed,gift_card,Victorstad,NE,74407,679.01,0.0,63.52,742.53
292,9521,2023-07-11,2023-07-11 07:40:26,delivered,debit_card,New Rebecca,AK,84580,2516.76,0.0,227.07,2743.83
293,9443,2023-08-19,2023-08-19 10:25:27,completed,apple_pay,New Sarahfort,ND,28118,79.87,0.0,6.21,86.08
294,8561,2023-04-09,2023-04-09 17:05:12,completed,credit_card,Burgessland,WY,94507,2280.19,0.0,117.64,2397.83
295,1566,2024-09-01,2024-09-01 10:50:13,completed,paypal,Lake Rachelview,MN,79465,1045.87,0.0,94.01,1139.88
296,9428,2023-01-22,2023-01-22 22:26:40,delivered,debit_card,East Bobby,VI,39389,456.86,0.0,44.08,500.94
297,3731,2023-11-19,2023-11-19 12:44:43,shipped,credit_card,Thomastown,MT,54380,157.53,0.0,10.03,167.56
298,636,2023-05-11,2023-05-11 13:29:12,shipped,paypal,East Chelseamouth,AL,17784,506.44,0.0,46.84,553.28
299,3235,2024-08-04,2024-08-04 13:07:37,shipped,credit_card,South Pamelaland,NJ,60540,1187.01,0.0,97.28,1284.29
300,9454,2024-12-10,2024-12-10 13:21:31,completed,credit_card,Port Thomas,FM,94890,647.97,0.0,56.54,704.51
301,10902,2024-12-15,2024-12-15 18:51:27,completed,apple_pay,Sarahmouth,RI,57806,121.62,0.0,6.91,128.53
302,3140,2024-12-01,2024-12-01 04:24:39,cancelled,debit_card,Greenmouth,MD,91572,413.13,0.0,24.86,437.99
303,4848,2024-10-01,2024-10-01 23:17:05,completed,debit_card,New Williamtown,CT,23350,425.62,0.0,36.73,462.35
304,3235,2023-11-17,2023-11-17 16:16:55,completed,gift_card,South Pamelaland,NJ,60540,141.37,0.0,9.51,150.88
305,2325,2024-11-22,2024-11-22 12:07:49,cancelled,google_pay,North Karenland,MD,50972,336.44,0.0,25.32,361.76
306,3956,2023-11-19,2023-11-19 10:37:36,cancelled,paypal,New Joseph,NM,66644,213.11,0.0,21.13,234.24
307,1281,2023-06-17,2023-06-17 12:23:29,shipped,credit_card,Christopherfort,PR,18990,195.47,0.0,17.4,212.87
308,10667,2024-04-26,2024-04-26 14:37:39,pending,gift_card,East Danieltown,AZ,53373,488.47,0.0,32.77,521.24
309,11561,2023-04-11,2023-04-11 09:58:11,shipped,credit_card,West Julieburgh,KY,99157,69.85,0.0,3.54,73.39
310,4373,2024-09-15,2024-09-15 07:25:52,delivered,debit_card,Lake Catherine,NE,19302,550.39,0.0,39.99,590.38
311,7957,2024-11-07,2024-11-07 22:37:36,delivered,paypal,Harrisport,OK,68049,435.95,0.0,38.09,474.04
312,3709,2024-12-01,2024-12-01 19:59:47,shipped,credit_card,Lisaview,NY,20769,2095.44,0.0,182.92,2278.36
313,6149,2023-06-16,2023-06-16 15:44:42,shipped,credit_card,Donnashire,ME,58019,27.83,7.91,2.75,38.49
314,3903,2024-01-14,2024-01-14 13:07:29,pending,credit_card,West Jorge,KY,02989,1655.47,0.0,160.6,1816.07
315,5635,2023-11-29,2023-11-29 17:45:24,delivered,paypal,North Kimberlyville,NJ,37058,114.16,0.0,7.39,121.55
316,4373,2024-06-09,2024-06-09 14:28:56,completed,credit_card,Lake Catherine,NE,19302,149.9,0.0,9.89,159.79
317,3235,2024-10-27,2024-10-27 19:35:50,shipped,google_pay,South Pamelaland,NJ,60540,124.9,0.0,11.61,136.51
318,9560,2023-12-02,2023-12-02 07:15:23,returned,paypal,Mcbrideton,AZ,51648,782.74,0.0,39.28,822.02
319,5207,2024-07-17,2024-07-17 16:00:13,completed,google_pay,South Brittneyshire,WV,51606,494.37,0.0,25.43,519.8
320,6122,2024-12-06,2024-12-06 08:09:31,shipped,paypal,East Tanya,MO,31115,60.61,0.0,3.07,63.68
321,8815,2024-03-14,2024-03-14 15:19:01,completed,debit_card,Laurieshire,AZ,82779,334.1,0.0,28.71,362.81
322,3235,2024-11-25,2024-11-25 06:34:48,shipped,paypal,South Pamelaland,NJ,60540,1595.79,0.0,138.0,1733.79
323,5744,2023-07-30,2023-07-30 12:26:07,completed,credit_card,Port Eric,TN,96974,614.84,0.0,38.87,653.71
324,1279,2024-03-21,2024-03-21 13:06:18,completed,debit_card,New Donnafort,RI,70370,676.8,0.0,40.28,717.08
325,1140,2024-01-24,2024-01-24 14:41:01,completed,debit_card,Brianfurt,AZ,19001,506.3,0.0,46.56,552.86
326,8751,2023-09-14,2023-09-14 10:20:16,completed,credit_card,Kendraborough,VA,01289,873.3,0.0,51.58,924.88
327,6101,2024-08-01,2024-08-01 18:22:57,cancelled,paypal,New Jared,MT,05644,223.09,0.0,12.73,235.82
328,3235,2023-12-10,2023-12-10 21:18:52,cancelled,credit_card,South Pamelaland,NJ,60540,97.73,0.0,6.47,104.2
329,3235,2024-10-28,2024-10-28 17:36:36,delivered,paypal,South Pamelaland,NJ,60540,682.89,0.0,48.94,731.83
330,3943,2023-11-21,2023-11-21 14:08:32,completed,google_pay,Rothborough,IL,79553,854.08,0.0,53.51,907.59
331,436,2023-04-26,2023-04-26 08:24:05,delivered,apple_pay,East Julie,VA,09964,2673.39,0.0,139.91,2813.3
332,6101,2023-11-23,2023-11-23 04:44:48,completed,credit_card,New Jared,MT,05644,2289.53,0.0,121.37,2410.9
333,3235,2023-11-30,2023-11-30 19:00:44,delivered,credit_card,South Pamelaland,NJ,60540,25.42,6.82,1.61,33.85
334,3327,2024-11-25,2024-11-25 18:03:42,completed,credit_card,Cruztown,WI,16738,229.29,0.0,12.87,242.16
335,5836,2023-06-20,2023-06-20 19:25:33,delivered,debit_card,Susanview,MS,62411,1090.53,0.0,64.44,1154.97
336,8654,2023-08-26,2023-08-26 18:54:56,completed,credit_card,Williamshaven,MH,13965,521.5,0.0,43.9,565.4
337,2690,2023-11-04,2023-11-04 16:33:23,delivered,debit_card,New Andrew,MA,98449,762.06,0.0,45.07,807.13
338,10336,2023-06-02,2023-06-02 13:58:14,delivered,google_pay,North Adrian,SD,94805,5.6,4.21,0.36,10.17
339,4970,2023-06-18,2023-06-18 09:03:35,delivered,credit_card,North Nicholasside,GA,61585,486.49,0.0,33.54,520.03
340,8143,2023-03-16,2023-03-16 07:52:38,completed,credit_card,East Richardtown,WI,42211,1322.51,0.0,92.03,1414.54
341,6534,2024-08-19,2024-08-19 10:29:26,cancelled,gift_card,Michaelville,DC,03686,415.51,0.0,31.84,447.35
342,3853,2023-12-14,2023-12-14 15:10:32,shipped,credit_card,Cummingschester,CT,22989,256.33,0.0,14.1,270.43
343,3980,2024-12-05,2024-12-05 18:00:19,completed,credit_card,Eduardochester,MO,82358,368.82,0.0,36.54,405.36
344,6101,2024-12-07,2024-12-07 03:09:19,completed,credit_card,New Jared,MT,05644,112.17,0.0,6.81,118.98
345,3083,2023-12-03,2023-12-03 16:42:22,refunded,credit_card,New Cathyport,PA,81315,333.03,0.0,20.51,353.54
346,7119,2023-01-05,2023-01-05 13:33:02,delivered,google_pay,North Jillbury,MT,29632,4731.9,0.0,386.19,5118.09
347,1776,2023-11-08,2023-11-08 08:33:12,refunded,credit_card,Ianview,SC,04446,317.3,0.0,28.88,346.18
348,4061,2024-11-16,2024-11-16 13:26:58,delivered,credit_card,North Stephanieside,CT,59726,499.65,0.0,39.19,538.84
349,3235,2024-10-21,2024-10-21 20:17:36,delivered,paypal,South Pamelaland,NJ,60540,3148.97,0.0,189.76,3338.73
350,7669,2023-09-16,2023-09-16 16:57:37,returned,credit_card,Terriberg,IL,63596,540.58,0.0,31.8,572.38
351,10130,2023-11-29,2023-11-29 10:08:06,completed,google_pay,North Danielborough,MD,98002,412.29,0.0,22.36,434.65
352,7381,2024-11-06,2024-11-06 15:54:56,completed,debit_card,Port Jennifer,MD,59045,123.57,0.0,11.22,134.79
353,4353,2023-07-03,2023-07-03 21:01:19,delivered,debit_card,Jacquelinefort,NM,06829,1315.29,0.0,119.71,1435.0
354,3563,2023-05-22,2023-05-22 11:41:42,delivered,apple_pay,Andersonburgh,MI,37308,217.38,0.0,14.41,231.79
355,9561,2023-05-09,2023-05-09 07:30:57,cancelled,credit_card,West Rebecca,CO,94184,379.18,0.0,35.51,414.69
356,3572,2024-10-03,2024-10-03 06:34:34,completed,paypal,Edwardstad,IL,19087,86.22,0.0,6.21,92.43
357,7456,2024-12-19,2024-12-19 17:27:50,shipped,credit_card,East Kimberlyport,NE,04537,803.66,0.0,53.86,857.52
358,2917,2023-06-21,2023-06-21 09:00:55,shipped,paypal,East Matthewshire,MH,34533,129.5,0.0,11.39,140.89
359,11602,2023-08-03,2023-08-03 21:58:25,shipped,paypal,Port Nicholasborough,VI,36074,249.06,0.0,23.51,272.57
360,1309,2023-09-08,2023-09-08 17:05:52,delivered,paypal,Rodriguezberg,IL,21173,57.75,0.0,3.9,61.65
361,2628,2023-10-11,2023-10-11 05:26:30,delivered,credit_card,New Sergioberg,NY,93067,212.55,0.0,15.89,228.44
362,3235,2024-11-01,2024-11-01 08:08:20,delivered,credit_card,South Pamelaland,NJ,60540,232.92,0.0,17.86,250.78
363,5525,2024-11-05,2024-11-05 17:42:13,shipped,paypal,North Gabriel,ME,25813,165.75,0.0,10.4,176.15
364,6101,2023-01-24,2023-01-24 19:21:01,delivered,debit_card,New Jared,MT,05644,165.16,0.0,13.86,179.02
365,3356,2023-08-16,2023-08-16 10:08:33,shipped,google_pay,Vickifurt,PA,02008,1793.47,0.0,89.83,1883.3
366,5680,2023-09-22,2023-09-22 08:04:40,completed,credit_card,Brandyside,AL,50056,2558.34,0.0,226.51,2784.85
367,11788,2023-08-20,2023-08-20 06:18:40,delivered,paypal,North Charles,FL,59020,960.14,0.0,50.14,1010.28
368,10236,2023-09-25,2023-09-25 12:40:34,completed,credit_card,Ruizmouth,MD,82213,493.12,0.0,26.22,519.34
369,11495,2024-06-22,2024-06-22 13:14:15,completed,paypal,Debratown,VT,53425,67.04,0.0,4.5,71.54
370,6101,2023-09-29,2023-09-29 19:09:45,pending,paypal,New Jared,MT,05644,29.5,8.76,1.69,39.95
371,1882,2023-01-06,2023-01-06 22:19:57,refunded,gift_card,Bonnieborough,NC,25409,215.67,0.0,12.93,228.6
372,192,2024-01-31,2024-01-31 08:44:54,completed,credit_card,Lake Meganville,OR,44651,414.84,0.0,32.93,447.77
373,2876,2024-06-18,2024-06-18 08:37:55,delivered,paypal,Mccallbury,WV,33555,1189.4,0.0,80.45,1269.85
374,3235,2023-12-04,2023-12-04 16:45:32,shipped,paypal,South Pamelaland,NJ,60540,261.93,0.0,24.37,286.3
375,924,2023-03-15,2023-03-15 21:35:40,pending,debit_card,East Melissa,PW,39739,585.11,0.0,29.71,614.82
376,3235,2023-11-25,2023-11-25 17:37:27,completed,credit_card,South Pamelaland,NJ,60540,510.63,0.0,34.81,545.44
377,2314,2024-10-19,2024-10-19 16:41:32,delivered,credit_card,West Kaitlinland,FL,63264,354.34,0.0,28.24,382.58
378,7642,2024-11-17,2024-11-17 15:51:55,shipped,google_pay,North Sandra,ID,32928,285.85,0.0,27.91,313.76
379,9428,2024-07-09,2024-07-09 13:42:13,completed,debit_card,East Bobby,VI,39389,52.06,0.0,3.67,55.73
380,172,2024-11-04,2024-11-04 14:22:34,pending,apple_pay,Townsendborough,KY,07456,138.48,0.0,11.17,149.65
381,4211,2023-08-06,2023-08-06 13:40:40,delivered,credit_card,Perezshire,DE,22063,220.11,0.0,15.47,235.58
382,3046,2024-10-16,2024-10-16 18:42:12,completed,credit_card,East Jason,NJ,05918,619.14,0.0,34.97,654.11
383,3235,2024-04-09,2024-04-09 17:25:19,completed,paypal,South Pamelaland,NJ,60540,341.1,0.0,26.15,367.25
384,11089,2023-12-07,2023-12-07 12:51:54,refunded,credit_card,Port Kristina,AS,53974,1821.93,0.0,165.03,1986.96
385,6101,2024-10-14,2024-10-14 07:17:24,shipped,paypal,New Jared,MT,05644,110.43,0.0,10.58,121.01
386,3261,2023-07-28,2023-07-28 16:12:39,completed,gift_card,Port Seth,NV,98779,334.91,0.0,30.72,365.63
387,6101,2024-06-06,2024-06-06 04:34:49,shipped,debit_card,New Jared,MT,05644,580.38,0.0,43.96,624.34
388,3235,2023-11-13,2023-11-13 19:34:14,delivered,apple_pay,South Pamelaland,NJ,60540,227.8,0.0,15.82,243.62
389,6106,2024-09-28,2024-09-28 09:05:30,delivered,debit_card,Susanstad,OR,52302,687.02,0.0,51.69,738.71
390,2053,2023-12-25,2023-12-25 14:33:28,delivered,paypal,South Kyleport,LA,10293,364.13,0.0,24.1,388.23
391,11940,2023-07-12,2023-07-12 18:02:39,delivered,paypal,Port Amy,IL,45519,399.94,0.0,33.12,433.06
392,3235,2023-12-04,2023-12-04 16:01:22,shipped,debit_card,South Pamelaland,NJ,60540,156.47,0.0,7.86,164.33
393,6353,2023-06-16,2023-06-16 13:54:39,completed,apple_pay,North James,MO,15837,423.0,0.0,26.19,449.19
394,11175,2023-04-18,2023-04-18 21:30:06,completed,credit_card,Robersonland,NM,65790,1011.28,0.0,72.02,1083.3
395,779,2024-05-24,2024-05-24 05:59:15,delivered,credit_card,Kathleenville,WY,81385,477.12,0.0,47.1,524.22
396,7381,2024-10-12,2024-10-12 08:13:06,returned,debit_card,Port Jennifer,MD,59045,1049.04,0.0,53.96,1103.0
397,5191,2024-04-24,2024-04-24 08:09:31,completed,credit_card,West Andrew,CT,44030,142.57,0.0,9.77,152.34
398,3235,2024-11-29,2024-11-29 17:43:26,completed,credit_card,South Pamelaland,NJ,60540,446.63,0.0,28.98,475.61
399,10236,2024-12-08,2024-12-08 12:06:03,completed,credit_card,Ruizmouth,MD,82213,29.6,5.58,2.59,37.77
400,3235,2023-11-30,2023-11-30 13:51:58,returned,credit_card,South Pamelaland,NJ,60540,790.09,0.0,58.61,848.7
401,6101,2023-10-31,2023-10-31 10:11:50,delivered,debit_card,New Jared,MT,05644,445.91,0.0,22.49,468.4
402,6101,2024-07-12,2024-07-12 11:13:42,cancelled,debit_card,New Jared,MT,05644,414.6,0.0,30.2,444.8
403,6101,2024-03-25,2024-03-25 09:11:15,completed,apple_pay,New Jared,MT,05644,1003.64,0.0,68.41,1072.05
404,10856,2023-12-08,2023-12-08 20:55:49,completed,debit_card,Garyfurt,PR,02140,2045.44,0.0,154.41,2199.85
405,1860,2023-07-06,2023-07-06 18:54:48,delivered,credit_card,Lake Jessica,IN,74142,2937.4,0.0,209.68,3147.08
406,172,2023-11-09,2023-11-09 11:17:00,returned,credit_card,Townsendborough,KY,07456,96.31,0.0,5.26,101.57
407,224,2023-08-21,2023-08-21 07:08:13,completed,debit_card,New Kristineborough,MH,75633,249.93,0.0,13.98,263.91
408,5249,2023-06-13,2023-06-13 12:49:10,cancelled,credit_card,Port Amanda,ME,69326,790.9,0.0,60.94,851.84
409,4565,2023-11-19,2023-11-19 13:43:25,completed,apple_pay,Sarastad,OR,22265,334.52,0.0,29.11,363.63
410,3944,2023-09-26,2023-09-26 16:26:57,shipped,debit_card,Davidburgh,ID,80212,589.12,0.0,39.67,628.79
411,6921,2023-11-19,2023-11-19 10:32:14,delivered,apple_pay,Lake Tiffanymouth,WA,20770,266.97,0.0,19.26,286.23
412,8308,2024-12-07,2024-12-07 18:28:00,completed,google_pay,Lake Ronaldmouth,RI,59486,170.01,0.0,11.84,181.85
413,3235,2024-11-24,2024-11-24 19:19:49,delivered,credit_card,South Pamelaland,NJ,60540,151.29,0.0,13.39,164.68
414,5028,2023-02-12,2023-02-12 08:52:24,delivered,paypal,Lake Davidview,KY,45664,312.57,0.0,26.44,339.01
415,186,2023-01-02,2023-01-02 15:29:35,delivered,google_pay,Georgeside,AL,95573,2173.74,0.0,171.51,2345.25
416,3235,2023-12-28,2023-12-28 20:36:14,returned,debit_card,South Pamelaland,NJ,60540,1306.2,0.0,127.05,1433.25
417,7922,2023-11-24,2023-11-24 12:54:23,completed,credit_card,Anthonyton,MD,87325,1121.55,0.0,102.45,1224.0
418,3956,2023-05-11,2023-05-11 18:33:13,completed,credit_card,New Joseph,NM,66644,127.5,0.0,7.25,134.75
419,8836,2023-11-28,2023-11-28 17:19:10,delivered,credit_card,Hardyhaven,AZ,66143,1681.52,0.0,124.65,1806.17
420,6736,2023-06-19,2023-06-19 13:18:14,completed,debit_card,East Daniel,ME,89978,778.32,0.0,60.71,839.03
421,10236,2024-12-03,2024-12-03 20:36:23,completed,credit_card,Ruizmouth,MD,82213,780.31,0.0,77.2,857.51
422,10895,2024-06-22,2024-06-22 09:27:32,completed,apple_pay,Phillipmouth,MD,73976,2012.39,0.0,133.87,2146.26
423,9782,2024-12-14,2024-12-14 14:02:00,refunded,paypal,East Katherine,ID,21322,583.6,0.0,36.34,619.94
